MATCH_ID,PARTICIPANT_POS_ID,MINUTE,TEAM,LANE,CHAMPION,GOLD_DIFF,XP_DIFF
EUW1_7706546925,8,15,Red,Middle,Kassadin,1180,2244
EUW1_7706546925,10,15,Red,Support,Alistar,972,810
EUW1_7706546925,6,15,Red,Top,Ambessa,591,103
EUW1_7706546925,4,20,Blue,Bottom,Twitch,-6192,-2222
EUW1_7706546925,2,20,Blue,Jungle,Ekko,-1838,-3144
EUW1_7706546925,3,20,Blue,Middle,Miss Fortune,-2335,-3779
EUW1_7706546925,5,20,Blue,Support,Nautilus,-1791,-1197
EUW1_7706546925,1,20,Blue,Top,Dr Mundo,-1367,-1728
EUW1_7706546925,9,20,Red,Bottom,Draven,6192,2222
EUW1_7706546925,7,20,Red,Jungle,Volibear,1838,3144
EUW1_7706546925,8,20,Red,Middle,Kassadin,2335,3779
EUW1_7706546925,10,20,Red,Support,Alistar,1791,1197
EUW1_7706546925,6,20,Red,Top,Ambessa,1367,1728
EUW1_7706548333,4,5,Blue,Bottom,Lucian,408,-26
EUW1_7706548333,2,5,Blue,Jungle,Viego,-154,-184
EUW1_7706548333,3,5,Blue,Middle,Orianna,-160,84
EUW1_7706548333,5,5,Blue,Support,Braum,952,214
EUW1_7706548333,1,5,Blue,Top,Monkey King,470,618
EUW1_7706548333,9,5,Red,Bottom,Samira,-408,26
EUW1_7706548333,7,5,Red,Jungle,Taliyah,154,184
EUW1_7706548333,8,5,Red,Middle,Ahri,160,-84
EUW1_7706548333,10,5,Red,Support,Leona,-952,-214
EUW1_7706548333,6,5,Red,Top,Kled,-470,-618
EUW1_7706548333,4,10,Blue,Bottom,Lucian,-736,-721
EUW1_7706548333,2,10,Blue,Jungle,Viego,-1575,-1090
EUW1_7706548333,3,10,Blue,Middle,Orianna,-980,-407
EUW1_7706548333,5,10,Blue,Support,Braum,942,322
EUW1_7706548333,1,10,Blue,Top,Monkey King,1294,1315
EUW1_7706548333,9,10,Red,Bottom,Samira,736,721
EUW1_7706548333,7,10,Red,Jungle,Taliyah,1575,1090
EUW1_7706548333,8,10,Red,Middle,Ahri,980,407
EUW1_7706548333,10,10,Red,Support,Leona,-942,-322
EUW1_7706548333,6,10,Red,Top,Kled,-1294,-1315
EUW1_7706548333,4,15,Blue,Bottom,Lucian,-2148,-1477
EUW1_7706548333,2,15,Blue,Jungle,Viego,-1253,-651
EUW1_7706548333,3,15,Blue,Middle,Orianna,-965,477
EUW1_7706548333,5,15,Blue,Support,Braum,1081,56
EUW1_7706548333,1,15,Blue,Top,Monkey King,2657,2200
EUW1_7706548333,9,15,Red,Bottom,Samira,2148,1477
EUW1_7706548333,7,15,Red,Jungle,Taliyah,1253,651
EUW1_7706548333,8,15,Red,Middle,Ahri,965,-477
EUW1_7706548333,10,15,Red,Support,Leona,-1081,-56
EUW1_7706548333,6,15,Red,Top,Kled,-2657,-2200
EUW1_7706548333,4,20,Blue,Bottom,Lucian,-2993,-509
EUW1_7706548333,2,20,Blue,Jungle,Viego,531,-235
EUW1_7706548333,3,20,Blue,Middle,Orianna,-1437,308
EUW1_7706548333,5,20,Blue,Support,Braum,1241,435
EUW1_7706548333,1,20,Blue,Top,Monkey King,3965,3891
EUW1_7706548333,9,20,Red,Bottom,Samira,2993,509
EUW1_7706548333,7,20,Red,Jungle,Taliyah,-531,235
EUW1_7706548333,8,20,Red,Middle,Ahri,1437,-308
EUW1_7706548333,10,20,Red,Support,Leona,-1241,-435
EUW1_7706548333,6,20,Red,Top,Kled,-3965,-3891
EUW1_7706548333,4,25,Blue,Bottom,Lucian,-6915,-2350
EUW1_7706548333,2,25,Blue,Jungle,Viego,-323,-2894
EUW1_7706548333,3,25,Blue,Middle,Orianna,-2217,-1638
EUW1_7706548333,5,25,Blue,Support,Braum,738,-1571
EUW1_7706548333,1,25,Blue,Top,Monkey King,4441,3165
EUW1_7706548333,9,25,Red,Bottom,Samira,6915,2350
EUW1_7706548333,7,25,Red,Jungle,Taliyah,323,2894
EUW1_7706548333,8,25,Red,Middle,Ahri,2217,1638
EUW1_7706548333,10,25,Red,Support,Leona,-738,1571
EUW1_7706548333,6,25,Red,Top,Kled,-4441,-3165
EUW1_7706553212,4,5,Blue,Bottom,Jhin,387,221
EUW1_7706553212,2,5,Blue,Jungle,Master Yi,-712,-112
EUW1_7706553212,3,5,Blue,Middle,Orianna,286,292
EUW1_7706553212,5,5,Blue,Support,Janna,490,35
EUW1_7706553212,1,5,Blue,Top,Viego,354,-161
EUW1_7706553212,9,5,Red,Bottom,Smolder,-387,-221
EUW1_7706553212,7,5,Red,Jungle,Zed,712,112
EUW1_7706553212,8,5,Red,Middle,Ryze,-286,-292
EUW1_7706553212,10,5,Red,Support,Yuumi,-490,-35
EUW1_7706553212,6,5,Red,Top,Vayne,-354,161
EUW1_7706553212,4,10,Blue,Bottom,Jhin,1095,704
EUW1_7706553212,2,10,Blue,Jungle,Master Yi,-1123,-379
EUW1_7706553212,3,10,Blue,Middle,Orianna,249,-57
EUW1_7706553212,5,10,Blue,Support,Janna,1001,746
EUW1_7706553212,1,10,Blue,Top,Viego,525,299
EUW1_7706553212,9,10,Red,Bottom,Smolder,-1095,-704
EUW1_7706553212,7,10,Red,Jungle,Zed,1123,379
EUW1_7706553212,8,10,Red,Middle,Ryze,-249,57
EUW1_7706553212,10,10,Red,Support,Yuumi,-1001,-746
EUW1_7706553212,6,10,Red,Top,Vayne,-525,-299
EUW1_7706553212,4,15,Blue,Bottom,Jhin,-1059,-602
EUW1_7706553212,2,15,Blue,Jungle,Master Yi,-3628,-3436
EUW1_7706553212,3,15,Blue,Middle,Orianna,839,980
EUW1_7706553212,5,15,Blue,Support,Janna,-76,-676
EUW1_7706553212,1,15,Blue,Top,Viego,-593,-1359
EUW1_7706553212,9,15,Red,Bottom,Smolder,1059,602
EUW1_7706553212,7,15,Red,Jungle,Zed,3628,3436
EUW1_7706553212,8,15,Red,Middle,Ryze,-839,-980
EUW1_7706553212,10,15,Red,Support,Yuumi,76,676
EUW1_7706553212,6,15,Red,Top,Vayne,593,1359
EUW1_7706553212,4,20,Blue,Bottom,Jhin,1808,1317
EUW1_7706553212,2,20,Blue,Jungle,Master Yi,-3610,-2708
EUW1_7706553212,3,20,Blue,Middle,Orianna,722,774
EUW1_7706553212,5,20,Blue,Support,Janna,444,1451
EUW1_7706553212,1,20,Blue,Top,Viego,-1231,-1666
EUW1_7706553212,9,20,Red,Bottom,Smolder,-1808,-1317
EUW1_7706553212,7,20,Red,Jungle,Zed,3610,2708
EUW1_7706553212,8,20,Red,Middle,Ryze,-722,-774
EUW1_7706553212,10,20,Red,Support,Yuumi,-444,-1451
EUW1_7706553212,6,20,Red,Top,Vayne,1231,1666
EUW1_7706553212,4,25,Blue,Bottom,Jhin,3389,2911
EUW1_7706553212,2,25,Blue,Jungle,Master Yi,-3643,-217
EUW1_7706553212,3,25,Blue,Middle,Orianna,2243,2361
EUW1_7706553212,5,25,Blue,Support,Janna,1032,1214
EUW1_7706553212,1,25,Blue,Top,Viego,1199,758
EUW1_7706553212,9,25,Red,Bottom,Smolder,-3389,-2911
EUW1_7706553212,7,25,Red,Jungle,Zed,3643,217
EUW1_7706553212,8,25,Red,Middle,Ryze,-2243,-2361
EUW1_7706553212,10,25,Red,Support,Yuumi,-1032,-1214
EUW1_7706553212,6,25,Red,Top,Vayne,-1199,-758
EUW1_7706553212,4,30,Blue,Bottom,Jhin,1400,503
EUW1_7706553212,2,30,Blue,Jungle,Master Yi,-4944,-1486
EUW1_7706553212,3,30,Blue,Middle,Orianna,1341,563
EUW1_7706553212,5,30,Blue,Support,Janna,49,-2185
EUW1_7706553212,1,30,Blue,Top,Viego,-497,-2056
EUW1_7706553212,9,30,Red,Bottom,Smolder,-1400,-503
EUW1_7706553212,7,30,Red,Jungle,Zed,4944,1486
EUW1_7706553212,8,30,Red,Middle,Ryze,-1341,-563
EUW1_7706553212,10,30,Red,Support,Yuumi,-49,2185
EUW1_7706553212,6,30,Red,Top,Vayne,497,2056
EUW1_7706554050,4,5,Blue,Bottom,Jinx,-269,-5
EUW1_7706554050,2,5,Blue,Jungle,Zac,-513,-367
EUW1_7706554050,3,5,Blue,Middle,Zed,-322,115
EUW1_7706554050,5,5,Blue,Support,Sona,-208,-540
EUW1_7706554050,1,5,Blue,Top,Shen,248,65
EUW1_7706554050,9,5,Red,Bottom,Kaisa,269,5
EUW1_7706554050,7,5,Red,Jungle,Diana,513,367
EUW1_7706554050,8,5,Red,Middle,Vex,322,-115
EUW1_7706554050,10,5,Red,Support,Nautilus,208,540
EUW1_7706554050,6,5,Red,Top,Warwick,-248,-65
EUW1_7706554050,4,10,Blue,Bottom,Jinx,18,361
EUW1_7706554050,2,10,Blue,Jungle,Zac,-894,-1108
EUW1_7706554050,3,10,Blue,Middle,Zed,-1087,-401
EUW1_7706554050,5,10,Blue,Support,Sona,-157,-79
EUW1_7706554050,1,10,Blue,Top,Shen,-1213,-1080
EUW1_7706554050,9,10,Red,Bottom,Kaisa,-18,-361
EUW1_7706554050,7,10,Red,Jungle,Diana,894,1108
EUW1_7706554050,8,10,Red,Middle,Vex,1087,401
EUW1_7706554050,10,10,Red,Support,Nautilus,157,79
EUW1_7706554050,6,10,Red,Top,Warwick,1213,1080
EUW1_7706554050,4,15,Blue,Bottom,Jinx,-301,-59
EUW1_7706554050,2,15,Blue,Jungle,Zac,-1252,-2116
EUW1_7706554050,3,15,Blue,Middle,Zed,-594,-88
EUW1_7706554050,5,15,Blue,Support,Sona,-180,-163
EUW1_7706554050,1,15,Blue,Top,Shen,-2232,-1294
EUW1_7706554050,9,15,Red,Bottom,Kaisa,301,59
EUW1_7706554050,7,15,Red,Jungle,Diana,1252,2116
EUW1_7706554050,8,15,Red,Middle,Vex,594,88
EUW1_7706554050,10,15,Red,Support,Nautilus,180,163
EUW1_7706554050,6,15,Red,Top,Warwick,2232,1294
EUW1_7706554050,4,20,Blue,Bottom,Jinx,-2095,-2325
EUW1_7706554050,2,20,Blue,Jungle,Zac,-2520,-3625
EUW1_7706554050,3,20,Blue,Middle,Zed,-1906,-774
EUW1_7706554050,5,20,Blue,Support,Sona,-942,801
EUW1_7706554050,1,20,Blue,Top,Shen,-1779,-1013
EUW1_7706554050,9,20,Red,Bottom,Kaisa,2095,2325
EUW1_7706554050,7,20,Red,Jungle,Diana,2520,3625
EUW1_7706554050,8,20,Red,Middle,Vex,1906,774
EUW1_7706554050,10,20,Red,Support,Nautilus,942,-801
EUW1_7706554050,6,20,Red,Top,Warwick,1779,1013
EUW1_7706554050,4,25,Blue,Bottom,Jinx,-2334,-1823
EUW1_7706554050,2,25,Blue,Jungle,Zac,-3416,-5048
EUW1_7706554050,3,25,Blue,Middle,Zed,-2026,-2340
EUW1_7706554050,5,25,Blue,Support,Sona,-1188,1655
EUW1_7706554050,1,25,Blue,Top,Shen,-2525,-455
EUW1_7706554050,9,25,Red,Bottom,Kaisa,2334,1823
EUW1_7706554050,7,25,Red,Jungle,Diana,3416,5048
EUW1_7706554050,8,25,Red,Middle,Vex,2026,2340
EUW1_7706554050,10,25,Red,Support,Nautilus,1188,-1655
EUW1_7706554050,6,25,Red,Top,Warwick,2525,455
EUW1_7706556969,4,5,Blue,Bottom,Corki,-503,-301
EUW1_7706556969,2,5,Blue,Jungle,Ekko,1033,724
EUW1_7706556969,3,5,Blue,Middle,Xerath,-348,-280
EUW1_7706556969,5,5,Blue,Support,Lulu,-96,40
EUW1_7706556969,1,5,Blue,Top,Illaoi,-153,309
EUW1_7706556969,9,5,Red,Bottom,Zeri,503,301
EUW1_7706556969,7,5,Red,Jungle,Ivern,-1033,-724
EUW1_7706556969,8,5,Red,Middle,Lissandra,348,280
EUW1_7706556969,10,5,Red,Support,Soraka,96,-40
EUW1_7706556969,6,5,Red,Top,Fiora,153,-309
EUW1_7706556969,4,10,Blue,Bottom,Corki,-1809,-1012
EUW1_7706556969,2,10,Blue,Jungle,Ekko,664,115
EUW1_7706556969,3,10,Blue,Middle,Xerath,-966,-508
EUW1_7706556969,5,10,Blue,Support,Lulu,20,4
EUW1_7706556969,1,10,Blue,Top,Illaoi,178,258
EUW1_7706556969,9,10,Red,Bottom,Zeri,1809,1012
EUW1_7706556969,7,10,Red,Jungle,Ivern,-664,-115
EUW1_7706556969,8,10,Red,Middle,Lissandra,966,508
EUW1_7706556969,10,10,Red,Support,Soraka,-20,-4
EUW1_7706556969,6,10,Red,Top,Fiora,-178,-258
EUW1_7706556969,4,15,Blue,Bottom,Corki,-3580,-1508
EUW1_7706556969,2,15,Blue,Jungle,Ekko,1638,1286
EUW1_7706556969,3,15,Blue,Middle,Xerath,-1104,-1405
EUW1_7706556969,5,15,Blue,Support,Lulu,-617,-217
EUW1_7706556969,1,15,Blue,Top,Illaoi,1979,1840
EUW1_7706556969,9,15,Red,Bottom,Zeri,3580,1508
EUW1_7706556969,7,15,Red,Jungle,Ivern,-1638,-1286
EUW1_7706556969,8,15,Red,Middle,Lissandra,1104,1405
EUW1_7706556969,10,15,Red,Support,Soraka,617,217
EUW1_7706556969,6,15,Red,Top,Fiora,-1979,-1840
EUW1_7706556969,4,20,Blue,Bottom,Corki,-4053,-974
EUW1_7706556969,2,20,Blue,Jungle,Ekko,2657,3289
EUW1_7706556969,3,20,Blue,Middle,Xerath,-1564,-2506
EUW1_7706556969,5,20,Blue,Support,Lulu,-738,-543
EUW1_7706556969,1,20,Blue,Top,Illaoi,2111,2028
EUW1_7706556969,9,20,Red,Bottom,Zeri,4053,974
EUW1_7706556969,7,20,Red,Jungle,Ivern,-2657,-3289
EUW1_7706556969,8,20,Red,Middle,Lissandra,1564,2506
EUW1_7706556969,10,20,Red,Support,Soraka,738,543
EUW1_7706556969,6,20,Red,Top,Fiora,-2111,-2028
EUW1_7706556969,4,25,Blue,Bottom,Corki,-6174,-1707
EUW1_7706556969,2,25,Blue,Jungle,Ekko,2975,3421
EUW1_7706556969,3,25,Blue,Middle,Xerath,-2607,-4371
EUW1_7706556969,5,25,Blue,Support,Lulu,-1191,-1629
EUW1_7706556969,1,25,Blue,Top,Illaoi,212,1397
EUW1_7706556969,9,25,Red,Bottom,Zeri,6174,1707
EUW1_7706556969,7,25,Red,Jungle,Ivern,-2975,-3421
EUW1_7706556969,8,25,Red,Middle,Lissandra,2607,4371
EUW1_7706556969,10,25,Red,Support,Soraka,1191,1629
EUW1_7706556969,6,25,Red,Top,Fiora,-212,-1397
EUW1_7706558321,4,5,Blue,Bottom,Caitlyn,39,-71
EUW1_7706558321,2,5,Blue,Jungle,Dr Mundo,-39,-569
EUW1_7706558321,3,5,Blue,Middle,Ekko,-524,64
EUW1_7706558321,5,5,Blue,Support,Rell,255,208
EUW1_7706558321,1,5,Blue,Top,Cassiopeia,-518,-392
EUW1_7706558321,9,5,Red,Bottom,Ezreal,-39,71
EUW1_7706558321,7,5,Red,Jungle,Jayce,39,569
EUW1_7706558321,8,5,Red,Middle,Hwei,524,-64
EUW1_7706558321,10,5,Red,Support,Alistar,-255,-208
EUW1_7706558321,6,5,Red,Top,Qiyana,518,392
EUW1_7706558321,4,10,Blue,Bottom,Caitlyn,877,618
EUW1_7706558321,2,10,Blue,Jungle,Dr Mundo,-232,-42
EUW1_7706558321,3,10,Blue,Middle,Ekko,-374,-400
EUW1_7706558321,5,10,Blue,Support,Rell,177,657
EUW1_7706558321,1,10,Blue,Top,Cassiopeia,-1702,-1354
EUW1_7706558321,9,10,Red,Bottom,Ezreal,-877,-618
EUW1_7706558321,7,10,Red,Jungle,Jayce,232,42
EUW1_7706558321,8,10,Red,Middle,Hwei,374,400
EUW1_7706558321,10,10,Red,Support,Alistar,-177,-657
EUW1_7706558321,6,10,Red,Top,Qiyana,1702,1354
EUW1_7706558321,4,15,Blue,Bottom,Caitlyn,32,-202
EUW1_7706558321,2,15,Blue,Jungle,Dr Mundo,-325,-716
EUW1_7706558321,3,15,Blue,Middle,Ekko,-1416,-732
EUW1_7706558321,5,15,Blue,Support,Rell,-129,177
EUW1_7706558321,1,15,Blue,Top,Cassiopeia,-2930,-2286
EUW1_7706558321,9,15,Red,Bottom,Ezreal,-32,202
EUW1_7706558321,7,15,Red,Jungle,Jayce,325,716
EUW1_7706558321,8,15,Red,Middle,Hwei,1416,732
EUW1_7706558321,10,15,Red,Support,Alistar,129,-177
EUW1_7706558321,6,15,Red,Top,Qiyana,2930,2286
EUW1_7706558531,4,5,Blue,Bottom,Kaisa,-297,-201
EUW1_7706558531,2,5,Blue,Jungle,Viego,-152,-37
EUW1_7706558531,3,5,Blue,Middle,Azir,-961,-486
EUW1_7706558531,5,5,Blue,Support,Yuumi,-164,-201
EUW1_7706558531,1,5,Blue,Top,Camille,-174,-505
EUW1_7706558531,9,5,Red,Bottom,Jinx,297,201
EUW1_7706558531,7,5,Red,Jungle,Zed,152,37
EUW1_7706558531,8,5,Red,Middle,Viktor,961,486
EUW1_7706558531,10,5,Red,Support,Malphite,164,201
EUW1_7706558531,6,5,Red,Top,Shen,174,505
EUW1_7706558531,4,10,Blue,Bottom,Kaisa,540,104
EUW1_7706558531,2,10,Blue,Jungle,Viego,-305,-948
EUW1_7706558531,3,10,Blue,Middle,Azir,-1104,-601
EUW1_7706558531,5,10,Blue,Support,Yuumi,24,365
EUW1_7706558531,1,10,Blue,Top,Camille,-913,-730
EUW1_7706558531,9,10,Red,Bottom,Jinx,-540,-104
EUW1_7706558531,7,10,Red,Jungle,Zed,305,948
EUW1_7706558531,8,10,Red,Middle,Viktor,1104,601
EUW1_7706558531,10,10,Red,Support,Malphite,-24,-365
EUW1_7706558531,6,10,Red,Top,Shen,913,730
EUW1_7706558531,4,15,Blue,Bottom,Kaisa,243,119
EUW1_7706558531,2,15,Blue,Jungle,Viego,-1537,-2026
EUW1_7706558531,3,15,Blue,Middle,Azir,42,1131
EUW1_7706558531,5,15,Blue,Support,Yuumi,150,1064
EUW1_7706558531,1,15,Blue,Top,Camille,-1141,-1158
EUW1_7706558531,9,15,Red,Bottom,Jinx,-243,-119
EUW1_7706558531,7,15,Red,Jungle,Zed,1537,2026
EUW1_7706558531,8,15,Red,Middle,Viktor,-42,-1131
EUW1_7706558531,10,15,Red,Support,Malphite,-150,-1064
EUW1_7706558531,6,15,Red,Top,Shen,1141,1158
EUW1_7706558531,4,20,Blue,Bottom,Kaisa,-292,-204
EUW1_7706558531,2,20,Blue,Jungle,Viego,-744,-1588
EUW1_7706558531,3,20,Blue,Middle,Azir,654,2225
EUW1_7706558531,5,20,Blue,Support,Yuumi,-156,289
EUW1_7706558531,1,20,Blue,Top,Camille,-628,-213
EUW1_7706558531,9,20,Red,Bottom,Jinx,292,204
EUW1_7706558531,7,20,Red,Jungle,Zed,744,1588
EUW1_7706558531,8,20,Red,Middle,Viktor,-654,-2225
EUW1_7706558531,10,20,Red,Support,Malphite,156,-289
EUW1_7706558531,6,20,Red,Top,Shen,628,213
EUW1_7706558531,4,25,Blue,Bottom,Kaisa,-628,-424
EUW1_7706558531,2,25,Blue,Jungle,Viego,-2589,-3252
EUW1_7706558531,3,25,Blue,Middle,Azir,1493,3214
EUW1_7706558531,5,25,Blue,Support,Yuumi,-239,674
EUW1_7706558531,1,25,Blue,Top,Camille,997,767
EUW1_7706558531,9,25,Red,Bottom,Jinx,628,424
EUW1_7706558531,7,25,Red,Jungle,Zed,2589,3252
EUW1_7706558531,8,25,Red,Middle,Viktor,-1493,-3214
EUW1_7706558531,10,25,Red,Support,Malphite,239,-674
EUW1_7706558531,6,25,Red,Top,Shen,-997,-767
EUW1_7706558531,4,30,Blue,Bottom,Kaisa,-539,805
EUW1_7706558531,2,30,Blue,Jungle,Viego,-2627,-1245
EUW1_7706558531,3,30,Blue,Middle,Azir,2269,4521
EUW1_7706558531,5,30,Blue,Support,Yuumi,410,2334
EUW1_7706558531,1,30,Blue,Top,Camille,1950,968
EUW1_7706558531,9,30,Red,Bottom,Jinx,539,-805
EUW1_7706558531,7,30,Red,Jungle,Zed,2627,1245
EUW1_7706558531,8,30,Red,Middle,Viktor,-2269,-4521
EUW1_7706558531,10,30,Red,Support,Malphite,-410,-2334
EUW1_7706558531,6,30,Red,Top,Shen,-1950,-968
EUW1_7706558531,4,35,Blue,Bottom,Kaisa,-1127,1393
EUW1_7706558531,2,35,Blue,Jungle,Viego,-3856,-375
EUW1_7706558531,3,35,Blue,Middle,Azir,4167,5713
EUW1_7706558531,5,35,Blue,Support,Yuumi,254,1539
EUW1_7706558531,1,35,Blue,Top,Camille,1681,1342
EUW1_7706558531,9,35,Red,Bottom,Jinx,1127,-1393
EUW1_7706558531,7,35,Red,Jungle,Zed,3856,375
EUW1_7706558531,8,35,Red,Middle,Viktor,-4167,-5713
EUW1_7706558531,10,35,Red,Support,Malphite,-254,-1539
EUW1_7706558531,6,35,Red,Top,Shen,-1681,-1342
EUW1_7706559165,4,5,Blue,Bottom,Veigar,-50,227
EUW1_7706559165,2,5,Blue,Jungle,Fiddle Sticks,189,-82
EUW1_7706559165,3,5,Blue,Middle,Tristana,755,341
EUW1_7706559165,5,5,Blue,Support,Nautilus,-53,-338
EUW1_7706559165,1,5,Blue,Top,Jayce,-508,-710
EUW1_7706559165,9,5,Red,Bottom,Jhin,50,-227
EUW1_7706559165,7,5,Red,Jungle,Ekko,-189,82
EUW1_7706559165,8,5,Red,Middle,Neeko,-755,-341
EUW1_7706559165,10,5,Red,Support,Karma,53,338
EUW1_7706559165,6,5,Red,Top,Irelia,508,710
EUW1_7706559165,4,10,Blue,Bottom,Veigar,42,263
EUW1_7706559165,2,10,Blue,Jungle,Fiddle Sticks,353,-24
EUW1_7706559165,3,10,Blue,Middle,Tristana,1699,1383
EUW1_7706559165,5,10,Blue,Support,Nautilus,-3,-605
EUW1_7706559165,1,10,Blue,Top,Jayce,-1555,-1718
EUW1_7706559165,9,10,Red,Bottom,Jhin,-42,-263
EUW1_7706559165,7,10,Red,Jungle,Ekko,-353,24
EUW1_7706559165,8,10,Red,Middle,Neeko,-1699,-1383
EUW1_7706559165,10,10,Red,Support,Karma,3,605
EUW1_7706559165,6,10,Red,Top,Irelia,1555,1718
EUW1_7706559165,4,15,Blue,Bottom,Veigar,423,1209
EUW1_7706559165,2,15,Blue,Jungle,Fiddle Sticks,959,849
EUW1_7706559165,3,15,Blue,Middle,Tristana,3912,2743
EUW1_7706559165,5,15,Blue,Support,Nautilus,-104,-585
EUW1_7706559165,1,15,Blue,Top,Jayce,-2548,-3012
EUW1_7706559165,9,15,Red,Bottom,Jhin,-423,-1209
EUW1_7706559165,7,15,Red,Jungle,Ekko,-959,-849
EUW1_7706559165,8,15,Red,Middle,Neeko,-3912,-2743
EUW1_7706559165,10,15,Red,Support,Karma,104,585
EUW1_7706559165,6,15,Red,Top,Irelia,2548,3012
EUW1_7706559165,4,20,Blue,Bottom,Veigar,-1863,626
EUW1_7706559165,2,20,Blue,Jungle,Fiddle Sticks,268,-164
EUW1_7706559165,3,20,Blue,Middle,Tristana,5418,2029
EUW1_7706559165,5,20,Blue,Support,Nautilus,50,127
EUW1_7706559165,1,20,Blue,Top,Jayce,-2014,-2152
EUW1_7706559165,9,20,Red,Bottom,Jhin,1863,-626
EUW1_7706559165,7,20,Red,Jungle,Ekko,-268,164
EUW1_7706559165,8,20,Red,Middle,Neeko,-5418,-2029
EUW1_7706559165,10,20,Red,Support,Karma,-50,-127
EUW1_7706559165,6,20,Red,Top,Irelia,2014,2152
EUW1_7706559165,4,25,Blue,Bottom,Veigar,-2580,1696
EUW1_7706559165,2,25,Blue,Jungle,Fiddle Sticks,532,-777
EUW1_7706559165,3,25,Blue,Middle,Tristana,7368,1994
EUW1_7706559165,5,25,Blue,Support,Nautilus,-110,-511
EUW1_7706559165,1,25,Blue,Top,Jayce,-4105,-3483
EUW1_7706559165,9,25,Red,Bottom,Jhin,2580,-1696
EUW1_7706559165,7,25,Red,Jungle,Ekko,-532,777
EUW1_7706559165,8,25,Red,Middle,Neeko,-7368,-1994
EUW1_7706559165,10,25,Red,Support,Karma,110,511
EUW1_7706559165,6,25,Red,Top,Irelia,4105,3483
EUW1_7706559165,4,30,Blue,Bottom,Veigar,-1555,3544
EUW1_7706559165,2,30,Blue,Jungle,Fiddle Sticks,2559,3030
EUW1_7706559165,3,30,Blue,Middle,Tristana,7838,3277
EUW1_7706559165,5,30,Blue,Support,Nautilus,458,915
EUW1_7706559165,1,30,Blue,Top,Jayce,-3775,-1470
EUW1_7706559165,9,30,Red,Bottom,Jhin,1555,-3544
EUW1_7706559165,7,30,Red,Jungle,Ekko,-2559,-3030
EUW1_7706559165,8,30,Red,Middle,Neeko,-7838,-3277
EUW1_7706559165,10,30,Red,Support,Karma,-458,-915
EUW1_7706559165,6,30,Red,Top,Irelia,3775,1470
EUW1_7706560713,4,5,Blue,Bottom,Yunara,562,145
EUW1_7706560713,2,5,Blue,Jungle,Nunu,25,401
EUW1_7706560713,3,5,Blue,Middle,Talon,501,35
EUW1_7706560713,5,5,Blue,Support,Janna,14,-41
EUW1_7706560713,1,5,Blue,Top,Ornn,12,62
EUW1_7706560713,9,5,Red,Bottom,Aphelios,-562,-145
EUW1_7706560713,7,5,Red,Jungle,Rengar,-25,-401
EUW1_7706560713,8,5,Red,Middle,Vladimir,-501,-35
EUW1_7706560713,10,5,Red,Support,Nami,-14,41
EUW1_7706560713,6,5,Red,Top,Sion,-12,-62
EUW1_7706560713,4,10,Blue,Bottom,Yunara,2235,435
EUW1_7706560713,2,10,Blue,Jungle,Nunu,258,581
EUW1_7706560713,3,10,Blue,Middle,Talon,1117,577
EUW1_7706560713,5,10,Blue,Support,Janna,537,1037
EUW1_7706560713,1,10,Blue,Top,Ornn,172,746
EUW1_7706560713,9,10,Red,Bottom,Aphelios,-2235,-435
EUW1_7706560713,7,10,Red,Jungle,Rengar,-258,-581
EUW1_7706560713,8,10,Red,Middle,Vladimir,-1117,-577
EUW1_7706560713,10,10,Red,Support,Nami,-537,-1037
EUW1_7706560713,6,10,Red,Top,Sion,-172,-746
EUW1_7706560713,4,15,Blue,Bottom,Yunara,4487,1583
EUW1_7706560713,2,15,Blue,Jungle,Nunu,1356,1632
EUW1_7706560713,3,15,Blue,Middle,Talon,2576,1860
EUW1_7706560713,5,15,Blue,Support,Janna,1043,1040
EUW1_7706560713,1,15,Blue,Top,Ornn,204,749
EUW1_7706560713,9,15,Red,Bottom,Aphelios,-4487,-1583
EUW1_7706560713,7,15,Red,Jungle,Rengar,-1356,-1632
EUW1_7706560713,8,15,Red,Middle,Vladimir,-2576,-1860
EUW1_7706560713,10,15,Red,Support,Nami,-1043,-1040
EUW1_7706560713,6,15,Red,Top,Sion,-204,-749
EUW1_7706561095,4,5,Blue,Bottom,Jinx,-328,-31
EUW1_7706561095,2,5,Blue,Jungle,Lillia,-354,-390
EUW1_7706561095,3,5,Blue,Middle,Kayle,-470,-359
EUW1_7706561095,5,5,Blue,Support,Braum,-672,-403
EUW1_7706561095,1,5,Blue,Top,Shen,-175,-261
EUW1_7706561095,9,5,Red,Bottom,Cassiopeia,328,31
EUW1_7706561095,7,5,Red,Jungle,Diana,354,390
EUW1_7706561095,8,5,Red,Middle,Talon,470,359
EUW1_7706561095,10,5,Red,Support,Thresh,672,403
EUW1_7706561095,6,5,Red,Top,Renekton,175,261
EUW1_7706561095,4,10,Blue,Bottom,Jinx,-595,-284
EUW1_7706561095,2,10,Blue,Jungle,Lillia,-1414,-1189
EUW1_7706561095,3,10,Blue,Middle,Kayle,-221,-303
EUW1_7706561095,5,10,Blue,Support,Braum,-811,-439
EUW1_7706561095,1,10,Blue,Top,Shen,-1250,-1312
EUW1_7706561095,9,10,Red,Bottom,Cassiopeia,595,284
EUW1_7706561095,7,10,Red,Jungle,Diana,1414,1189
