MATCH_ID,PARTICIPANT_POS_ID,MINUTE,TEAM,LANE,CHAMPION,GOLD_DIFF,XP_DIFF
EUW1_7706562136,4,15,Blue,Bottom,Vayne,-1768,133
EUW1_7706562136,2,15,Blue,Jungle,Elise,-2304,-1810
EUW1_7706562136,3,15,Blue,Middle,Kennen,-1984,-1594
EUW1_7706562136,5,15,Blue,Support,Bard,-91,-776
EUW1_7706562136,1,15,Blue,Top,Dr Mundo,-405,-725
EUW1_7706562136,9,15,Red,Bottom,Jinx,1768,-133
EUW1_7706562136,7,15,Red,Jungle,Khazix,2304,1810
EUW1_7706562136,8,15,Red,Middle,Ryze,1984,1594
EUW1_7706562136,10,15,Red,Support,Thresh,91,776
EUW1_7706562136,6,15,Red,Top,Ambessa,405,725
EUW1_7706562136,4,20,Blue,Bottom,Vayne,349,1282
EUW1_7706562136,2,20,Blue,Jungle,Elise,-3926,-2371
EUW1_7706562136,3,20,Blue,Middle,Kennen,-4183,-3739
EUW1_7706562136,5,20,Blue,Support,Bard,201,433
EUW1_7706562136,1,20,Blue,Top,Dr Mundo,-944,-2306
EUW1_7706562136,9,20,Red,Bottom,Jinx,-349,-1282
EUW1_7706562136,7,20,Red,Jungle,Khazix,3926,2371
EUW1_7706562136,8,20,Red,Middle,Ryze,4183,3739
EUW1_7706562136,10,20,Red,Support,Thresh,-201,-433
EUW1_7706562136,6,20,Red,Top,Ambessa,944,2306
EUW1_7706562136,4,25,Blue,Bottom,Vayne,-297,613
EUW1_7706562136,2,25,Blue,Jungle,Elise,-3609,-1167
EUW1_7706562136,3,25,Blue,Middle,Kennen,-4827,-4813
EUW1_7706562136,5,25,Blue,Support,Bard,30,462
EUW1_7706562136,1,25,Blue,Top,Dr Mundo,-175,-2232
EUW1_7706562136,9,25,Red,Bottom,Jinx,297,-613
EUW1_7706562136,7,25,Red,Jungle,Khazix,3609,1167
EUW1_7706562136,8,25,Red,Middle,Ryze,4827,4813
EUW1_7706562136,10,25,Red,Support,Thresh,-30,-462
EUW1_7706562136,6,25,Red,Top,Ambessa,175,2232
EUW1_7706562299,4,5,Blue,Bottom,Tristana,-284,-118
EUW1_7706562299,2,5,Blue,Jungle,Ekko,227,51
EUW1_7706562299,3,5,Blue,Middle,Veigar,111,124
EUW1_7706562299,5,5,Blue,Support,Nami,-52,-25
EUW1_7706562299,1,5,Blue,Top,Renekton,277,446
EUW1_7706562299,9,5,Red,Bottom,Sivir,284,118
EUW1_7706562299,7,5,Red,Jungle,Viego,-227,-51
EUW1_7706562299,8,5,Red,Middle,Galio,-111,-124
EUW1_7706562299,10,5,Red,Support,Rakan,52,25
EUW1_7706562299,6,5,Red,Top,Gnar,-277,-446
EUW1_7706562299,4,10,Blue,Bottom,Tristana,-777,-608
EUW1_7706562299,2,10,Blue,Jungle,Ekko,409,148
EUW1_7706562299,3,10,Blue,Middle,Veigar,1385,684
EUW1_7706562299,5,10,Blue,Support,Nami,-157,135
EUW1_7706562299,1,10,Blue,Top,Renekton,1296,1435
EUW1_7706562299,9,10,Red,Bottom,Sivir,777,608
EUW1_7706562299,7,10,Red,Jungle,Viego,-409,-148
EUW1_7706562299,8,10,Red,Middle,Galio,-1385,-684
EUW1_7706562299,10,10,Red,Support,Rakan,157,-135
EUW1_7706562299,6,10,Red,Top,Gnar,-1296,-1435
EUW1_7706562299,4,15,Blue,Bottom,Tristana,-450,-1151
EUW1_7706562299,2,15,Blue,Jungle,Ekko,574,-567
EUW1_7706562299,3,15,Blue,Middle,Veigar,157,102
EUW1_7706562299,5,15,Blue,Support,Nami,-116,542
EUW1_7706562299,1,15,Blue,Top,Renekton,3055,4127
EUW1_7706562299,9,15,Red,Bottom,Sivir,450,1151
EUW1_7706562299,7,15,Red,Jungle,Viego,-574,567
EUW1_7706562299,8,15,Red,Middle,Galio,-157,-102
EUW1_7706562299,10,15,Red,Support,Rakan,116,-542
EUW1_7706562299,6,15,Red,Top,Gnar,-3055,-4127
EUW1_7706562299,4,20,Blue,Bottom,Tristana,682,-581
EUW1_7706562299,2,20,Blue,Jungle,Ekko,2852,2248
EUW1_7706562299,3,20,Blue,Middle,Veigar,2133,2275
EUW1_7706562299,5,20,Blue,Support,Nami,522,3029
EUW1_7706562299,1,20,Blue,Top,Renekton,4481,4238
EUW1_7706562299,9,20,Red,Bottom,Sivir,-682,581
EUW1_7706562299,7,20,Red,Jungle,Viego,-2852,-2248
EUW1_7706562299,8,20,Red,Middle,Galio,-2133,-2275
EUW1_7706562299,10,20,Red,Support,Rakan,-522,-3029
EUW1_7706562299,6,20,Red,Top,Gnar,-4481,-4238
EUW1_7706562299,4,25,Blue,Bottom,Tristana,-353,-1723
EUW1_7706562299,2,25,Blue,Jungle,Ekko,3758,4727
EUW1_7706562299,3,25,Blue,Middle,Veigar,2423,4612
EUW1_7706562299,5,25,Blue,Support,Nami,714,3294
EUW1_7706562299,1,25,Blue,Top,Renekton,5892,5309
EUW1_7706562299,9,25,Red,Bottom,Sivir,353,1723
EUW1_7706562299,7,25,Red,Jungle,Viego,-3758,-4727
EUW1_7706562299,8,25,Red,Middle,Galio,-2423,-4612
EUW1_7706562299,10,25,Red,Support,Rakan,-714,-3294
EUW1_7706562299,6,25,Red,Top,Gnar,-5892,-5309
EUW1_7706564760,4,5,Blue,Bottom,Aphelios,-568,-135
EUW1_7706564760,2,5,Blue,Jungle,Diana,2,-20
EUW1_7706564760,3,5,Blue,Middle,Gangplank,-98,8
EUW1_7706564760,5,5,Blue,Support,Leona,-206,83
EUW1_7706564760,1,5,Blue,Top,Ornn,-239,-1
EUW1_7706564760,9,5,Red,Bottom,Kaisa,568,135
EUW1_7706564760,7,5,Red,Jungle,Nocturne,-2,20
EUW1_7706564760,8,5,Red,Middle,Orianna,98,-8
EUW1_7706564760,10,5,Red,Support,Velkoz,206,-83
EUW1_7706564760,6,5,Red,Top,Dr Mundo,239,1
EUW1_7706564760,4,10,Blue,Bottom,Aphelios,-1102,-656
EUW1_7706564760,2,10,Blue,Jungle,Diana,-549,84
EUW1_7706564760,3,10,Blue,Middle,Gangplank,710,-51
EUW1_7706564760,5,10,Blue,Support,Leona,-364,-84
EUW1_7706564760,1,10,Blue,Top,Ornn,-800,-221
EUW1_7706564760,9,10,Red,Bottom,Kaisa,1102,656
EUW1_7706564760,7,10,Red,Jungle,Nocturne,549,-84
EUW1_7706564760,8,10,Red,Middle,Orianna,-710,51
EUW1_7706564760,10,10,Red,Support,Velkoz,364,84
EUW1_7706564760,6,10,Red,Top,Dr Mundo,800,221
EUW1_7706564760,4,15,Blue,Bottom,Aphelios,-2629,-1906
EUW1_7706564760,2,15,Blue,Jungle,Diana,-1417,-368
EUW1_7706564760,3,15,Blue,Middle,Gangplank,732,-213
EUW1_7706564760,5,15,Blue,Support,Leona,-1467,-1162
EUW1_7706564760,1,15,Blue,Top,Ornn,-2938,-2200
EUW1_7706564760,9,15,Red,Bottom,Kaisa,2629,1906
EUW1_7706564760,7,15,Red,Jungle,Nocturne,1417,368
EUW1_7706564760,8,15,Red,Middle,Orianna,-732,213
EUW1_7706564760,10,15,Red,Support,Velkoz,1467,1162
EUW1_7706564760,6,15,Red,Top,Dr Mundo,2938,2200
EUW1_7706564760,4,20,Blue,Bottom,Aphelios,-4089,-2377
EUW1_7706564760,2,20,Blue,Jungle,Diana,-1659,-1926
EUW1_7706564760,3,20,Blue,Middle,Gangplank,661,-544
EUW1_7706564760,5,20,Blue,Support,Leona,-1112,-613
EUW1_7706564760,1,20,Blue,Top,Ornn,-5259,-3571
EUW1_7706564760,9,20,Red,Bottom,Kaisa,4089,2377
EUW1_7706564760,7,20,Red,Jungle,Nocturne,1659,1926
EUW1_7706564760,8,20,Red,Middle,Orianna,-661,544
EUW1_7706564760,10,20,Red,Support,Velkoz,1112,613
EUW1_7706564760,6,20,Red,Top,Dr Mundo,5259,3571
EUW1_7706565444,4,5,Blue,Bottom,Samira,776,424
EUW1_7706565444,2,5,Blue,Jungle,Xin Zhao,885,312
EUW1_7706565444,3,5,Blue,Middle,Ahri,398,23
EUW1_7706565444,5,5,Blue,Support,Nautilus,435,514
EUW1_7706565444,1,5,Blue,Top,Ornn,-16,-44
EUW1_7706565444,9,5,Red,Bottom,Kalista,-776,-424
EUW1_7706565444,7,5,Red,Jungle,Jax,-885,-312
EUW1_7706565444,8,5,Red,Middle,Kassadin,-398,-23
EUW1_7706565444,10,5,Red,Support,Renata,-435,-514
EUW1_7706565444,6,5,Red,Top,Camille,16,44
EUW1_7706565444,4,10,Blue,Bottom,Samira,156,36
EUW1_7706565444,2,10,Blue,Jungle,Xin Zhao,781,111
EUW1_7706565444,3,10,Blue,Middle,Ahri,590,1041
EUW1_7706565444,5,10,Blue,Support,Nautilus,182,378
EUW1_7706565444,1,10,Blue,Top,Ornn,-87,-259
EUW1_7706565444,9,10,Red,Bottom,Kalista,-156,-36
EUW1_7706565444,7,10,Red,Jungle,Jax,-781,-111
EUW1_7706565444,8,10,Red,Middle,Kassadin,-590,-1041
EUW1_7706565444,10,10,Red,Support,Renata,-182,-378
EUW1_7706565444,6,10,Red,Top,Camille,87,259
EUW1_7706565444,4,15,Blue,Bottom,Samira,399,176
EUW1_7706565444,2,15,Blue,Jungle,Xin Zhao,409,1442
EUW1_7706565444,3,15,Blue,Middle,Ahri,1043,1015
EUW1_7706565444,5,15,Blue,Support,Nautilus,587,720
EUW1_7706565444,1,15,Blue,Top,Ornn,620,1226
EUW1_7706565444,9,15,Red,Bottom,Kalista,-399,-176
EUW1_7706565444,7,15,Red,Jungle,Jax,-409,-1442
EUW1_7706565444,8,15,Red,Middle,Kassadin,-1043,-1015
EUW1_7706565444,10,15,Red,Support,Renata,-587,-720
EUW1_7706565444,6,15,Red,Top,Camille,-620,-1226
EUW1_7706565444,4,20,Blue,Bottom,Samira,2878,606
EUW1_7706565444,2,20,Blue,Jungle,Xin Zhao,1813,3030
EUW1_7706565444,3,20,Blue,Middle,Ahri,2934,2167
EUW1_7706565444,5,20,Blue,Support,Nautilus,1690,1685
EUW1_7706565444,1,20,Blue,Top,Ornn,1458,3424
EUW1_7706565444,9,20,Red,Bottom,Kalista,-2878,-606
EUW1_7706565444,7,20,Red,Jungle,Jax,-1813,-3030
EUW1_7706565444,8,20,Red,Middle,Kassadin,-2934,-2167
EUW1_7706565444,10,20,Red,Support,Renata,-1690,-1685
EUW1_7706565444,6,20,Red,Top,Camille,-1458,-3424
EUW1_7706565444,4,25,Blue,Bottom,Samira,1231,-1492
EUW1_7706565444,2,25,Blue,Jungle,Xin Zhao,752,1664
EUW1_7706565444,3,25,Blue,Middle,Ahri,2176,-1408
EUW1_7706565444,5,25,Blue,Support,Nautilus,1267,55
EUW1_7706565444,1,25,Blue,Top,Ornn,1069,3273
EUW1_7706565444,9,25,Red,Bottom,Kalista,-1231,1492
EUW1_7706565444,7,25,Red,Jungle,Jax,-752,-1664
EUW1_7706565444,8,25,Red,Middle,Kassadin,-2176,1408
EUW1_7706565444,10,25,Red,Support,Renata,-1267,-55
EUW1_7706565444,6,25,Red,Top,Camille,-1069,-3273
EUW1_7706565444,4,30,Blue,Bottom,Samira,2684,-218
EUW1_7706565444,2,30,Blue,Jungle,Xin Zhao,2448,3872
EUW1_7706565444,3,30,Blue,Middle,Ahri,2202,-1766
EUW1_7706565444,5,30,Blue,Support,Nautilus,2179,1507
EUW1_7706565444,1,30,Blue,Top,Ornn,897,3819
EUW1_7706565444,9,30,Red,Bottom,Kalista,-2684,218
EUW1_7706565444,7,30,Red,Jungle,Jax,-2448,-3872
EUW1_7706565444,8,30,Red,Middle,Kassadin,-2202,1766
EUW1_7706565444,10,30,Red,Support,Renata,-2179,-1507
EUW1_7706565444,6,30,Red,Top,Camille,-897,-3819
EUW1_7706565964,4,5,Blue,Bottom,Lucian,-726,-165
EUW1_7706565964,2,5,Blue,Jungle,Zed,-19,-161
EUW1_7706565964,3,5,Blue,Middle,Leblanc,105,9
EUW1_7706565964,5,5,Blue,Support,Galio,-184,-134
EUW1_7706565964,1,5,Blue,Top,Irelia,802,489
EUW1_7706565964,9,5,Red,Bottom,Aphelios,726,165
EUW1_7706565964,7,5,Red,Jungle,Naafiri,19,161
EUW1_7706565964,8,5,Red,Middle,Corki,-105,-9
EUW1_7706565964,10,5,Red,Support,Lulu,184,134
EUW1_7706565964,6,5,Red,Top,Vladimir,-802,-489
EUW1_7706565964,4,10,Blue,Bottom,Lucian,-252,-651
EUW1_7706565964,2,10,Blue,Jungle,Zed,-48,-386
EUW1_7706565964,3,10,Blue,Middle,Leblanc,275,-196
EUW1_7706565964,5,10,Blue,Support,Galio,-457,-342
EUW1_7706565964,1,10,Blue,Top,Irelia,3157,3124
EUW1_7706565964,9,10,Red,Bottom,Aphelios,252,651
EUW1_7706565964,7,10,Red,Jungle,Naafiri,48,386
EUW1_7706565964,8,10,Red,Middle,Corki,-275,196
EUW1_7706565964,10,10,Red,Support,Lulu,457,342
EUW1_7706565964,6,10,Red,Top,Vladimir,-3157,-3124
EUW1_7706565964,4,15,Blue,Bottom,Lucian,-538,-1046
EUW1_7706565964,2,15,Blue,Jungle,Zed,-289,-402
EUW1_7706565964,3,15,Blue,Middle,Leblanc,1128,463
EUW1_7706565964,5,15,Blue,Support,Galio,-748,-733
EUW1_7706565964,1,15,Blue,Top,Irelia,5380,3541
EUW1_7706565964,9,15,Red,Bottom,Aphelios,538,1046
EUW1_7706565964,7,15,Red,Jungle,Naafiri,289,402
EUW1_7706565964,8,15,Red,Middle,Corki,-1128,-463
EUW1_7706565964,10,15,Red,Support,Lulu,748,733
EUW1_7706565964,6,15,Red,Top,Vladimir,-5380,-3541
EUW1_7706565964,4,20,Blue,Bottom,Lucian,-602,-410
EUW1_7706565964,2,20,Blue,Jungle,Zed,-123,1073
EUW1_7706565964,3,20,Blue,Middle,Leblanc,1087,837
EUW1_7706565964,5,20,Blue,Support,Galio,-420,-1024
EUW1_7706565964,1,20,Blue,Top,Irelia,7663,5214
EUW1_7706565964,9,20,Red,Bottom,Aphelios,602,410
EUW1_7706565964,7,20,Red,Jungle,Naafiri,123,-1073
EUW1_7706565964,8,20,Red,Middle,Corki,-1087,-837
EUW1_7706565964,10,20,Red,Support,Lulu,420,1024
EUW1_7706565964,6,20,Red,Top,Vladimir,-7663,-5214
EUW1_7706565964,4,25,Blue,Bottom,Lucian,-1894,-1106
EUW1_7706565964,2,25,Blue,Jungle,Zed,-160,2025
EUW1_7706565964,3,25,Blue,Middle,Leblanc,503,1173
EUW1_7706565964,5,25,Blue,Support,Galio,218,-40
EUW1_7706565964,1,25,Blue,Top,Irelia,9763,5424
EUW1_7706565964,9,25,Red,Bottom,Aphelios,1894,1106
EUW1_7706565964,7,25,Red,Jungle,Naafiri,160,-2025
EUW1_7706565964,8,25,Red,Middle,Corki,-503,-1173
EUW1_7706565964,10,25,Red,Support,Lulu,-218,40
EUW1_7706565964,6,25,Red,Top,Vladimir,-9763,-5424
EUW1_7706567596,4,5,Blue,Bottom,Smolder,-300,-178
EUW1_7706567596,2,5,Blue,Jungle,Warwick,-705,-899
EUW1_7706567596,3,5,Blue,Middle,Kayle,-891,-102
EUW1_7706567596,5,5,Blue,Support,Tahm Kench,-1448,9
EUW1_7706567596,1,5,Blue,Top,Senna,387,248
EUW1_7706567596,9,5,Red,Bottom,Kog Maw,300,178
EUW1_7706567596,7,5,Red,Jungle,Evelynn,705,899
EUW1_7706567596,8,5,Red,Middle,Twisted Fate,891,102
EUW1_7706567596,10,5,Red,Support,Shaco,1448,-9
EUW1_7706567596,6,5,Red,Top,Urgot,-387,-248
EUW1_7706567596,4,10,Blue,Bottom,Smolder,-453,-1011
EUW1_7706567596,2,10,Blue,Jungle,Warwick,-854,-423
EUW1_7706567596,3,10,Blue,Middle,Kayle,-275,356
EUW1_7706567596,5,10,Blue,Support,Tahm Kench,-1704,194
EUW1_7706567596,1,10,Blue,Top,Senna,234,428
EUW1_7706567596,9,10,Red,Bottom,Kog Maw,453,1011
EUW1_7706567596,7,10,Red,Jungle,Evelynn,854,423
EUW1_7706567596,8,10,Red,Middle,Twisted Fate,275,-356
EUW1_7706567596,10,10,Red,Support,Shaco,1704,-194
EUW1_7706567596,6,10,Red,Top,Urgot,-234,-428
EUW1_7706567596,4,15,Blue,Bottom,Smolder,-1182,-2444
EUW1_7706567596,2,15,Blue,Jungle,Warwick,-2053,-2045
EUW1_7706567596,3,15,Blue,Middle,Kayle,-1949,-1283
EUW1_7706567596,5,15,Blue,Support,Tahm Kench,-1678,37
EUW1_7706567596,1,15,Blue,Top,Senna,-137,363
EUW1_7706567596,9,15,Red,Bottom,Kog Maw,1182,2444
EUW1_7706567596,7,15,Red,Jungle,Evelynn,2053,2045
EUW1_7706567596,8,15,Red,Middle,Twisted Fate,1949,1283
EUW1_7706567596,10,15,Red,Support,Shaco,1678,-37
EUW1_7706567596,6,15,Red,Top,Urgot,137,-363
EUW1_7706567596,4,20,Blue,Bottom,Smolder,-565,-2446
EUW1_7706567596,2,20,Blue,Jungle,Warwick,-2255,-1247
EUW1_7706567596,3,20,Blue,Middle,Kayle,-3116,-1892
EUW1_7706567596,5,20,Blue,Support,Tahm Kench,-2014,251
EUW1_7706567596,1,20,Blue,Top,Senna,-602,136
EUW1_7706567596,9,20,Red,Bottom,Kog Maw,565,2446
EUW1_7706567596,7,20,Red,Jungle,Evelynn,2255,1247
EUW1_7706567596,8,20,Red,Middle,Twisted Fate,3116,1892
EUW1_7706567596,10,20,Red,Support,Shaco,2014,-251
EUW1_7706567596,6,20,Red,Top,Urgot,602,-136
EUW1_7706567596,4,25,Blue,Bottom,Smolder,-1148,-2591
EUW1_7706567596,2,25,Blue,Jungle,Warwick,-2544,-3020
EUW1_7706567596,3,25,Blue,Middle,Kayle,-3993,-2247
EUW1_7706567596,5,25,Blue,Support,Tahm Kench,-2699,-245
EUW1_7706567596,1,25,Blue,Top,Senna,-1024,-976
EUW1_7706567596,9,25,Red,Bottom,Kog Maw,1148,2591
EUW1_7706567596,7,25,Red,Jungle,Evelynn,2544,3020
EUW1_7706567596,8,25,Red,Middle,Twisted Fate,3993,2247
EUW1_7706567596,10,25,Red,Support,Shaco,2699,245
EUW1_7706567596,6,25,Red,Top,Urgot,1024,976
EUW1_7706568260,4,5,Blue,Bottom,Miss Fortune,-789,-49
EUW1_7706568260,2,5,Blue,Jungle,Talon,392,79
EUW1_7706568260,3,5,Blue,Middle,Sylas,-492,-181
EUW1_7706568260,5,5,Blue,Support,Bard,133,-580
EUW1_7706568260,1,5,Blue,Top,Aatrox,-168,-62
EUW1_7706568260,9,5,Red,Bottom,Swain,789,49
EUW1_7706568260,7,5,Red,Jungle,Jarvan IV,-392,-79
EUW1_7706568260,8,5,Red,Middle,Qiyana,492,181
EUW1_7706568260,10,5,Red,Support,Sona,-133,580
EUW1_7706568260,6,5,Red,Top,Ambessa,168,62
EUW1_7706568260,4,10,Blue,Bottom,Miss Fortune,-1396,101
EUW1_7706568260,2,10,Blue,Jungle,Talon,-12,-47
EUW1_7706568260,3,10,Blue,Middle,Sylas,-1316,-1103
EUW1_7706568260,5,10,Blue,Support,Bard,153,-839
EUW1_7706568260,1,10,Blue,Top,Aatrox,430,544
EUW1_7706568260,9,10,Red,Bottom,Swain,1396,-101
EUW1_7706568260,7,10,Red,Jungle,Jarvan IV,12,47
EUW1_7706568260,8,10,Red,Middle,Qiyana,1316,1103
EUW1_7706568260,10,10,Red,Support,Sona,-153,839
EUW1_7706568260,6,10,Red,Top,Ambessa,-430,-544
EUW1_7706568260,4,15,Blue,Bottom,Miss Fortune,-1795,-74
EUW1_7706568260,2,15,Blue,Jungle,Talon,-891,-1311
EUW1_7706568260,3,15,Blue,Middle,Sylas,-2675,-1368
EUW1_7706568260,5,15,Blue,Support,Bard,50,-978
EUW1_7706568260,1,15,Blue,Top,Aatrox,651,1575
EUW1_7706568260,9,15,Red,Bottom,Swain,1795,74
EUW1_7706568260,7,15,Red,Jungle,Jarvan IV,891,1311
EUW1_7706568260,8,15,Red,Middle,Qiyana,2675,1368
EUW1_7706568260,10,15,Red,Support,Sona,-50,978
EUW1_7706568260,6,15,Red,Top,Ambessa,-651,-1575
EUW1_7706568260,4,20,Blue,Bottom,Miss Fortune,-2638,21
EUW1_7706568260,2,20,Blue,Jungle,Talon,-35,-929
EUW1_7706568260,3,20,Blue,Middle,Sylas,-3867,-2870
EUW1_7706568260,5,20,Blue,Support,Bard,-131,-1030
EUW1_7706568260,1,20,Blue,Top,Aatrox,1755,2450
EUW1_7706568260,9,20,Red,Bottom,Swain,2638,-21
EUW1_7706568260,7,20,Red,Jungle,Jarvan IV,35,929
EUW1_7706568260,8,20,Red,Middle,Qiyana,3867,2870
EUW1_7706568260,10,20,Red,Support,Sona,131,1030
EUW1_7706568260,6,20,Red,Top,Ambessa,-1755,-2450
EUW1_7706568260,4,25,Blue,Bottom,Miss Fortune,-2255,-414
EUW1_7706568260,2,25,Blue,Jungle,Talon,2093,373
EUW1_7706568260,3,25,Blue,Middle,Sylas,-4716,-4129
EUW1_7706568260,5,25,Blue,Support,Bard,24,-454
EUW1_7706568260,1,25,Blue,Top,Aatrox,2685,2730
EUW1_7706568260,9,25,Red,Bottom,Swain,2255,414
EUW1_7706568260,7,25,Red,Jungle,Jarvan IV,-2093,-373
EUW1_7706568260,8,25,Red,Middle,Qiyana,4716,4129
EUW1_7706568260,10,25,Red,Support,Sona,-24,454
EUW1_7706568260,6,25,Red,Top,Ambessa,-2685,-2730
EUW1_7706568260,4,30,Blue,Bottom,Miss Fortune,-2451,-2153
EUW1_7706568260,2,30,Blue,Jungle,Talon,3204,609
EUW1_7706568260,3,30,Blue,Middle,Sylas,-4953,-4051
EUW1_7706568260,5,30,Blue,Support,Bard,-598,-908
EUW1_7706568260,1,30,Blue,Top,Aatrox,1756,2692
EUW1_7706568260,9,30,Red,Bottom,Swain,2451,2153
EUW1_7706568260,7,30,Red,Jungle,Jarvan IV,-3204,-609
EUW1_7706568260,8,30,Red,Middle,Qiyana,4953,4051
EUW1_7706568260,10,30,Red,Support,Sona,598,908
EUW1_7706568260,6,30,Red,Top,Ambessa,-1756,-2692
EUW1_7706568260,4,35,Blue,Bottom,Miss Fortune,-3993,-4141
EUW1_7706568260,2,35,Blue,Jungle,Talon,2049,-905
EUW1_7706568260,3,35,Blue,Middle,Sylas,-4690,-4870
EUW1_7706568260,5,35,Blue,Support,Bard,-1613,-3026
EUW1_7706568260,1,35,Blue,Top,Aatrox,1192,1807
EUW1_7706568260,9,35,Red,Bottom,Swain,3993,4141
EUW1_7706568260,7,35,Red,Jungle,Jarvan IV,-2049,905
EUW1_7706568260,8,35,Red,Middle,Qiyana,4690,4870
EUW1_7706568260,10,35,Red,Support,Sona,1613,3026
EUW1_7706568260,6,35,Red,Top,Ambessa,-1192,-1807
EUW1_7706568584,4,5,Blue,Bottom,Sivir,-160,-368
EUW1_7706568584,5,5,Blue,Bottom,Rell,45,29
EUW1_7706568584,2,5,Blue,Jungle,Master Yi,-287,321
EUW1_7706568584,3,5,Blue,Middle,Katarina,-447,-88
EUW1_7706568584,1,5,Blue,Top,Kayle,-31,-204
EUW1_7706568584,9,5,Red,Bottom,Draven,160,368
EUW1_7706568584,7,5,Red,Jungle,Khazix,287,-321
EUW1_7706568584,8,5,Red,Middle,Twisted Fate,447,88
EUW1_7706568584,10,5,Red,Support,Janna,-45,-29
EUW1_7706568584,6,5,Red,Top,Jayce,31,204
EUW1_7706568584,5,10,Blue,Bottom,Rell,-233,-704
EUW1_7706568584,4,10,Blue,Bottom,Sivir,-1844,-660
EUW1_7706568584,2,10,Blue,Jungle,Master Yi,293,711
EUW1_7706568584,3,10,Blue,Middle,Katarina,-1226,-1203
EUW1_7706568584,1,10,Blue,Top,Kayle,-260,-138
EUW1_7706568584,9,10,Red,Bottom,Draven,1844,660
EUW1_7706568584,7,10,Red,Jungle,Khazix,-293,-711
EUW1_7706568584,8,10,Red,Middle,Twisted Fate,1226,1203
EUW1_7706568584,10,10,Red,Support,Janna,233,704
EUW1_7706568584,6,10,Red,Top,Jayce,260,138
EUW1_7706568584,4,15,Blue,Bottom,Sivir,-3953,-1002
EUW1_7706568584,5,15,Blue,Bottom,Rell,-404,-307
EUW1_7706568584,2,15,Blue,Jungle,Master Yi,-924,-356
EUW1_7706568584,3,15,Blue,Middle,Katarina,-1319,-980
EUW1_7706568584,1,15,Blue,Top,Kayle,-450,-337
EUW1_7706568584,9,15,Red,Bottom,Draven,3953,1002
EUW1_7706568584,7,15,Red,Jungle,Khazix,924,356
EUW1_7706568584,8,15,Red,Middle,Twisted Fate,1319,980
EUW1_7706568584,10,15,Red,Support,Janna,404,307
EUW1_7706568584,6,15,Red,Top,Jayce,450,337
EUW1_7706568584,5,20,Blue,Bottom,Rell,-1012,-1171
EUW1_7706568584,4,20,Blue,Bottom,Sivir,-4138,-1423
EUW1_7706568584,2,20,Blue,Jungle,Master Yi,-2426,-1473
EUW1_7706568584,3,20,Blue,Middle,Katarina,-2368,-1579
EUW1_7706568584,1,20,Blue,Top,Kayle,-162,533
EUW1_7706568584,9,20,Red,Bottom,Draven,4138,1423
EUW1_7706568584,7,20,Red,Jungle,Khazix,2426,1473
EUW1_7706568584,8,20,Red,Middle,Twisted Fate,2368,1579
EUW1_7706568584,10,20,Red,Support,Janna,1012,1171
EUW1_7706568584,6,20,Red,Top,Jayce,162,-533
EUW1_7706568584,4,25,Blue,Bottom,Sivir,-5268,-762
EUW1_7706568584,5,25,Blue,Bottom,Rell,-1573,-535
EUW1_7706568584,2,25,Blue,Jungle,Master Yi,-3877,-3939
EUW1_7706568584,3,25,Blue,Middle,Katarina,-3490,-2872
EUW1_7706568584,1,25,Blue,Top,Kayle,-1352,-391
EUW1_7706568584,9,25,Red,Bottom,Draven,5268,762
EUW1_7706568584,7,25,Red,Jungle,Khazix,3877,3939
EUW1_7706568584,8,25,Red,Middle,Twisted Fate,3490,2872
EUW1_7706568584,10,25,Red,Support,Janna,1573,535
EUW1_7706568584,6,25,Red,Top,Jayce,1352,391
EUW1_7706569009,4,5,Blue,Bottom,Karthus,-560,-340
EUW1_7706569009,2,5,Blue,Jungle,Rengar,-33,54
EUW1_7706569009,3,5,Blue,Middle,Mel,-254,-196
EUW1_7706569009,5,5,Blue,Support,Dr Mundo,345,302
EUW1_7706569009,1,5,Blue,Top,Urgot,-159,-50
EUW1_7706569009,9,5,Red,Bottom,Varus,560,340
EUW1_7706569009,7,5,Red,Jungle,Gwen,33,-54
EUW1_7706569009,8,5,Red,Middle,Zed,254,196
EUW1_7706569009,10,5,Red,Support,Shaco,-345,-302
EUW1_7706569009,6,5,Red,Top,Garen,159,50
EUW1_7706569009,4,10,Blue,Bottom,Karthus,916,66
EUW1_7706569009,2,10,Blue,Jungle,Rengar,741,614
EUW1_7706569009,3,10,Blue,Middle,Mel,-224,-632
EUW1_7706569009,5,10,Blue,Support,Dr Mundo,502,1217
EUW1_7706569009,1,10,Blue,Top,Urgot,90,105
EUW1_7706569009,9,10,Red,Bottom,Varus,-916,-66
EUW1_7706569009,7,10,Red,Jungle,Gwen,-741,-614
EUW1_7706569009,8,10,Red,Middle,Zed,224,632
EUW1_7706569009,10,10,Red,Support,Shaco,-502,-1217
EUW1_7706569009,6,10,Red,Top,Garen,-90,-105
EUW1_7706569009,4,15,Blue,Bottom,Karthus,1945,1397
EUW1_7706569009,2,15,Blue,Jungle,Rengar,1409,299
EUW1_7706569009,3,15,Blue,Middle,Mel,-193,-125
EUW1_7706569009,5,15,Blue,Support,Dr Mundo,325,-416
EUW1_7706569009,1,15,Blue,Top,Urgot,2059,1724
EUW1_7706569009,9,15,Red,Bottom,Varus,-1945,-1397
